Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,TrackTemp,AirTemp,Fuel_Weight_kg,LapTime_s,Fuel_Corrected_LapTime,Compound_C_Rating,Race,Country,Circuit,Stint_ID,traction,asphalt_grip,asphalt_abrasion,track_evolution,tyre_stress,braking,lateral,downforce,Degradation_Delta,Stint_Length,Tyre_Thermal_Stress,Pressure_Deviation_Index,Slip_Energy_Index,Lateral_Load_Index,Brake_Thermal_Index,Aero_Load_Index,Latent_Degradation_Mean,Latent_Degradation_Std,Prior_Degradation_Mean,Prior_Degradation_Std,Latent_Degradation_Rate
0 days 01:12:41.395000,ALO,14,0 days 00:01:24.076000,11.0,1.0,,,0 days 00:00:29.110000,0 days 00:00:33.223000,0 days 00:00:21.743000,0 days 01:11:46.467000,0 days 01:12:19.690000,0 days 01:12:41.433000,281.0,285.0,243.0,351.0,False,SOFT,11.0,True,Aston Martin,0 days 01:11:17.319000,,1,14.0,,,False,True,51.1,26.6,94.50704225352112,84.076,81.32584507042253,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_ALO_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.4625070422535202,16,1.855,1.6821428571428572,0.8166666666666665,1.1111111111111112,1.26375,1.6666666666666667,1.6290221153749898,0.15999504780256213,1.7126845969671343,0.19611189487356873,0.1671136931372695
0 days 01:14:05.802000,ALO,14,0 days 00:01:24.407000,12.0,1.0,,,0 days 00:00:29.467000,0 days 00:00:33.191000,0 days 00:00:21.749000,0 days 01:13:10.900000,0 days 01:13:44.091000,0 days 01:14:05.840000,275.0,287.0,243.0,345.0,False,SOFT,12.0,True,Aston Martin,0 days 01:12:41.395000,,1,14.0,,,False,True,51.5,26.8,92.95774647887325,84.407,81.70192957746478,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_ALO_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.8385915492957707,16,1.875,1.6964285714285714,0.8166666666666665,1.1111111111111112,1.26875,1.6666666666666667,1.8097661604923554,0.1567655624085402,1.7961358085122592,0.19025290177344067,0.16922488806979263
0 days 01:15:29.890000,ALO,14,0 days 00:01:24.088000,13.0,1.0,,,0 days 00:00:29.158000,0 days 00:00:33.023000,0 days 00:00:21.907000,0 days 01:14:34.998000,0 days 01:15:08.021000,0 days 01:15:29.928000,284.0,284.0,242.0,342.0,False,SOFT,13.0,True,Aston Martin,0 days 01:14:05.802000,,1,14.0,,,False,True,51.3,26.6,91.40845070422534,84.088,81.42801408450704,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_ALO_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.5646760563380298,16,1.8649999999999998,1.689285714285714,0.8166666666666665,1.1111111111111112,1.2662499999999999,1.6666666666666667,1.850117549396749,0.15430564947640193,1.978991048562148,0.18590394208094543,0.14963993249413704
0 days 01:16:53.693000,ALO,14,0 days 00:01:23.803000,14.0,1.0,,,0 days 00:00:29.243000,0 days 00:00:32.603000,0 days 00:00:21.957000,0 days 01:15:59.171000,0 days 01:16:31.774000,0 days 01:16:53.731000,282.0,287.0,244.0,341.0,False,SOFT,14.0,True,Aston Martin,0 days 01:15:29.890000,,1,14.0,,,False,True,51.4,26.6,89.85915492957747,83.803,81.18809859154929,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_ALO_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.3247605633802806,16,1.8699999999999999,1.6928571428571428,0.8166666666666665,1.1111111111111112,1.2675,1.6666666666666667,1.794902843808806,0.15241838178040457,1.999757481890886,0.18263061717616652,0.11893665378277826
0 days 01:18:17.999000,ALO,14,0 days 00:01:24.306000,15.0,1.0,,,0 days 00:00:29.190000,0 days 00:00:33.136000,0 days 00:00:21.980000,0 days 01:17:22.921000,0 days 01:17:56.057000,0 days 01:18:18.037000,280.0,287.0,243.0,352.0,False,SOFT,15.0,True,Aston Martin,0 days 01:16:53.693000,,1,14.0,,,False,True,51.4,26.6,88.30985915492958,84.306,81.73618309859155,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_ALO_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.8728450704225423,16,1.8699999999999999,1.6928571428571428,0.8166666666666665,1.1111111111111112,1.2675,1.6666666666666667,1.9016328655199841,0.15097354646384784,1.9138394975915842,0.18016028770200807,0.11712461180914109
0 days 01:19:41.958000,ALO,14,0 days 00:01:23.959000,16.0,1.0,,,0 days 00:00:29.249000,0 days 00:00:32.895000,0 days 00:00:21.815000,0 days 01:18:47.286000,0 days 01:19:20.181000,0 days 01:19:41.996000,280.0,288.0,244.0,340.0,False,SOFT,16.0,True,Aston Martin,0 days 01:18:17.999000,,1,14.0,,,False,True,51.4,26.8,86.7605633802817,83.959,81.4342676056338,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_ALO_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.5709295774647956,16,1.8699999999999999,1.6928571428571428,0.8166666666666665,1.1111111111111112,1.2675,1.6666666666666667,1.8873404538757204,0.1498772033400549,2.018757477329125,0.17830579259931806,0.0977377192230346
0 days 01:21:06.599000,ALO,14,0 days 00:01:24.641000,17.0,1.0,,,0 days 00:00:29.406000,0 days 00:00:33.270000,0 days 00:00:21.965000,0 days 01:20:11.402000,0 days 01:20:44.672000,0 days 01:21:06.637000,279.0,283.0,243.0,352.0,False,SOFT,17.0,True,Aston Martin,0 days 01:19:41.958000,,1,13.0,,,False,True,51.5,26.6,85.21126760563381,84.641,82.16135211267606,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_ALO_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,2.298014084507045,16,1.875,1.6964285714285714,0.8166666666666665,1.1111111111111112,1.26875,1.6666666666666667,2.075907685695701,0.14905657255902216,1.985078173098755,0.17692870447342107,0.11108647062037262
0 days 01:22:30.722000,ALO,14,0 days 00:01:24.123000,18.0,1.0,,,0 days 00:00:29.464000,0 days 00:00:32.945000,0 days 00:00:21.714000,0 days 01:21:36.101000,0 days 01:22:09.046000,0 days 01:22:30.760000,282.0,279.0,243.0,328.0,False,SOFT,18.0,True,Aston Martin,0 days 01:21:06.599000,,1,13.0,,,False,True,51.4,26.8,83.66197183098592,84.123,81.68843661971832,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_ALO_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.825098591549306,16,1.8699999999999999,1.6928571428571428,0.8166666666666665,1.1111111111111112,1.2675,1.6666666666666667,2.082803570705662,0.14845264850351086,2.1869941563160737,0.17592119870473735,0.09580566673029851
0 days 01:23:54.904000,ALO,14,0 days 00:01:24.182000,19.0,1.0,,,0 days 00:00:29.412000,0 days 00:00:33.032000,0 days 00:00:21.738000,0 days 01:23:00.172000,0 days 01:23:33.204000,0 days 01:23:54.942000,295.0,279.0,244.0,329.0,False,SOFT,19.0,True,Aston Martin,0 days 01:22:30.722000,,1,13.0,,,False,True,51.4,26.8,82.11267605633803,84.182,81.79252112676056,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_ALO_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.929183098591551,16,1.8699999999999999,1.6928571428571428,0.8166666666666665,1.1111111111111112,1.2675,1.6666666666666667,2.107220038854869,0.1480166641544002,2.1786092374359605,0.17519694676897102,0.08534546316560124
0 days 01:02:59.851000,HUL,27,0 days 00:01:23.372000,4.0,1.0,,,0 days 00:00:29.214000,0 days 00:00:32.770000,0 days 00:00:21.388000,0 days 01:02:05.707000,0 days 01:02:38.477000,0 days 01:02:59.865000,272.0,277.0,244.0,332.0,True,SOFT,4.0,True,Kick Sauber,0 days 01:01:36.479000,,1,18.0,,,False,True,52.7,26.4,105.35211267605634,83.372,80.30625352112676,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_HUL_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,0.0,20,1.935,1.7392857142857143,0.8166666666666665,1.1111111111111112,1.28375,1.6666666666666667,0.0,0.15237425254082615,0.0,0.1825547152146416,0.0389049767784674
0 days 01:04:24.178000,HUL,27,0 days 00:01:24.327000,5.0,1.0,,,0 days 00:00:29.178000,0 days 00:00:33.177000,0 days 00:00:21.972000,0 days 01:03:29.043000,0 days 01:04:02.220000,0 days 01:04:24.192000,276.0,287.0,245.0,343.0,False,SOFT,5.0,True,Kick Sauber,0 days 01:02:59.851000,,1,18.0,,,False,True,52.2,26.4,103.80281690140845,84.327,81.30633802816901,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_HUL_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.0000845070422457,20,1.9100000000000001,1.7214285714285715,0.8166666666666665,1.1111111111111112,1.2775,1.6666666666666667,0.2881516632110527,0.14485541701313984,0.0389049767784674,0.1700207635533911,0.07997255032122194
0 days 01:07:12.140000,HUL,27,0 days 00:01:23.858000,7.0,1.0,,,0 days 00:00:29.045000,0 days 00:00:32.553000,0 days 00:00:22.260000,0 days 01:06:17.341000,0 days 01:06:49.894000,0 days 01:07:12.154000,288.0,271.0,194.0,349.0,False,SOFT,7.0,True,Kick Sauber,0 days 01:05:48.282000,,1,17.0,,,False,True,52.0,26.4,100.70422535211267,83.858,80.92750704225352,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_HUL_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,0.6212535211267607,20,1.9,1.7142857142857144,0.8166666666666665,1.1111111111111112,1.275,1.6666666666666667,0.5223294293899958,0.18115200557659755,0.44809676385349656,0.23966898292508487,0.09666847130183773
0 days 01:08:38.136000,HUL,27,0 days 00:01:25.996000,8.0,1.0,,,0 days 00:00:31.197000,0 days 00:00:32.971000,0 days 00:00:21.828000,0 days 01:07:43.351000,0 days 01:08:16.322000,0 days 01:08:38.150000,258.0,277.0,245.0,291.0,False,SOFT,8.0,True,Kick Sauber,0 days 01:07:12.140000,,1,18.0,,,False,True,51.8,26.4,99.15492957746478,85.996,83.11059154929578,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_HUL_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,2.8043380281690133,20,1.89,1.707142857142857,0.8166666666666665,1.1111111111111112,1.2725,1.6666666666666667,1.0273068284355196,0.17632547505406887,0.6189979006918336,0.228813225341557,0.18426786849417603
0 days 01:10:01.414000,HUL,27,0 days 00:01:23.278000,9.0,1.0,,,0 days 00:00:28.817000,0 days 00:00:32.830000,0 days 00:00:21.631000,0 days 01:09:06.967000,0 days 01:09:39.797000,0 days 01:10:01.428000,283.0,275.0,244.0,346.0,True,SOFT,9.0,True,Kick Sauber,0 days 01:08:38.136000,,1,17.0,,,False,True,51.7,26.5,97.6056338028169,83.278,80.43767605633803,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_HUL_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,0.13142253521127145,20,1.8850000000000002,1.7035714285714287,0.8166666666666665,1.1111111111111112,1.27125,1.6666666666666667,0.82809946917792,0.17221120916641358,1.2115746969296957,0.22003066307350888,0.10722713373981468
0 days 01:11:25.649000,HUL,27,0 days 00:01:24.235000,10.0,1.0,,,0 days 00:00:30.083000,0 days 00:00:32.599000,0 days 00:00:21.553000,0 days 01:10:31.511000,0 days 01:11:04.110000,0 days 01:11:25.663000,267.0,273.0,245.0,314.0,False,SOFT,10.0,True,Kick Sauber,0 days 01:10:01.414000,,1,17.0,,,False,True,51.7,26.6,96.05633802816901,84.235,81.43976056338028,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_HUL_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.1335070422535125,20,1.8850000000000002,1.7035714285714287,0.8166666666666665,1.1111111111111112,1.27125,1.6666666666666667,1.0086789120440842,0.16832237195832067,0.9353266029177347,0.21208795436643524,0.12099097734056358
0 days 01:12:48.916000,HUL,27,0 days 00:01:23.267000,11.0,1.0,,,0 days 00:00:29.334000,0 days 00:00:32.402000,0 days 00:00:21.531000,0 days 01:11:54.997000,0 days 01:12:27.399000,0 days 01:12:48.930000,281.0,275.0,244.0,317.0,True,SOFT,11.0,True,Kick Sauber,0 days 01:11:25.649000,,1,17.0,,,False,True,51.1,26.6,94.50704225352112,83.267,80.51684507042253,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_HUL_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,0.21059154929577062,20,1.855,1.6821428571428572,0.8166666666666665,1.1111111111111112,1.26375,1.6666666666666667,0.8041988011352914,0.16464376293710092,1.1296698893846477,0.20486697272191196,0.06364039823631865
0 days 01:14:14.276000,HUL,27,0 days 00:01:25.360000,12.0,1.0,,,0 days 00:00:30.059000,0 days 00:00:33.263000,0 days 00:00:22.038000,0 days 01:13:18.989000,0 days 01:13:52.252000,0 days 01:14:14.290000,255.0,262.0,244.0,320.0,False,SOFT,12.0,True,Kick Sauber,0 days 01:12:48.916000,,1,17.0,,,False,True,51.5,26.8,92.95774647887325,85.36,82.65492957746478,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_HUL_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,2.3486760563380216,20,1.875,1.6964285714285714,0.8166666666666665,1.1111111111111112,1.26875,1.6666666666666667,1.1917404363388253,0.16126447248891043,0.86783919937161,0.19846376037616664,0.11772968626729265
0 days 01:15:38.463000,HUL,27,0 days 00:01:24.187000,13.0,1.0,,,0 days 00:00:29.980000,0 days 00:00:32.584000,0 days 00:00:21.623000,0 days 01:14:44.270000,0 days 01:15:16.854000,0 days 01:15:38.477000,271.0,268.0,245.0,309.0,False,SOFT,13.0,True,Kick Sauber,0 days 01:14:14.276000,,1,17.0,,,False,True,51.3,26.6,91.40845070422534,84.187,81.52701408450704,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_HUL_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.2207605633802814,20,1.8649999999999998,1.689285714285714,0.8166666666666665,1.1111111111111112,1.2662499999999999,1.6666666666666667,1.2804432334120417,0.15826335855621673,1.309470122606118,0.19294852656697414,0.11308760137388738
0 days 01:17:01.554000,HUL,27,0 days 00:01:23.091000,14.0,1.0,,,0 days 00:00:29.374000,0 days 00:00:32.180000,0 days 00:00:21.537000,0 days 01:16:07.851000,0 days 01:16:40.031000,0 days 01:17:01.568000,278.0,274.0,245.0,315.0,True,SOFT,14.0,True,Kick Sauber,0 days 01:15:38.463000,,1,17.0,,,False,True,51.4,26.6,89.85915492957747,83.091,80.47609859154929,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_HUL_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,0.16984507042252517,20,1.8699999999999999,1.6928571428571428,0.8166666666666665,1.1111111111111112,1.2675,1.6666666666666667,1.0968088797109479,0.1556833850045986,1.393530834785929,0.18832792683947122,0.06717273336100921
0 days 01:18:25.630000,HUL,27,0 days 00:01:24.076000,15.0,1.0,,,0 days 00:00:29.631000,0 days 00:00:32.752000,0 days 00:00:21.693000,0 days 01:17:31.199000,0 days 01:18:03.951000,0 days 01:18:25.644000,282.0,271.0,244.0,313.0,False,SOFT,15.0,True,Kick Sauber,0 days 01:17:01.554000,,1,17.0,,,False,True,51.3,26.8,88.30985915492958,84.076,81.50618309859155,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_HUL_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.1999295774647862,20,1.8649999999999998,1.689285714285714,0.8166666666666665,1.1111111111111112,1.2662499999999999,1.6666666666666667,1.1750515960279484,0.15353297511122477,1.1639816130719571,0.18455730821035993,0.06884563220494648
0 days 01:19:49.286000,HUL,27,0 days 00:01:23.656000,16.0,1.0,,,0 days 00:00:29.752000,0 days 00:00:32.462000,0 days 00:00:21.442000,0 days 01:18:55.396000,0 days 01:19:27.858000,0 days 01:19:49.300000,275.0,270.0,245.0,311.0,False,SOFT,16.0,True,Kick Sauber,0 days 01:18:25.630000,,1,17.0,,,False,True,51.4,26.8,86.7605633802817,83.656,81.13126760563381,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_HUL_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,0.8250140845070462,20,1.8699999999999999,1.6928571428571428,0.8166666666666665,1.1111111111111112,1.2675,1.6666666666666667,1.117810297866369,0.15179376556440138,1.2438972282328948,0.18155894434189065,0.05009232365779116
0 days 01:21:13.073000,HUL,27,0 days 00:01:23.787000,17.0,1.0,,,0 days 00:00:29.667000,0 days 00:00:32.596000,0 days 00:00:21.524000,0 days 01:20:18.967000,0 days 01:20:51.563000,0 days 01:21:13.087000,281.0,270.0,245.0,311.0,False,SOFT,17.0,True,Kick Sauber,0 days 01:19:49.286000,,1,17.0,,,False,True,51.5,26.6,85.21126760563381,83.787,81.30735211267606,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_HUL_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.0010985915492938,20,1.875,1.6964285714285714,0.8166666666666665,1.1111111111111112,1.26875,1.6666666666666667,1.1185922816808715,0.15042882709321587,1.1679026215241604,0.17923675260281227,0.042830296193353996
0 days 01:22:37.048000,HUL,27,0 days 00:01:23.975000,18.0,1.0,,,0 days 00:00:29.786000,0 days 00:00:32.720000,0 days 00:00:21.469000,0 days 01:21:42.873000,0 days 01:22:15.593000,0 days 01:22:37.062000,281.0,268.0,244.0,311.0,False,SOFT,18.0,True,Kick Sauber,0 days 01:21:13.073000,,1,16.0,,,False,True,51.4,26.8,83.66197183098592,83.975,81.5404366197183,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_HUL_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.2341830985915436,20,1.8699999999999999,1.6928571428571428,0.8166666666666665,1.1111111111111112,1.2675,1.6666666666666667,1.1826358723576136,0.14938999135796716,1.1614225778742255,0.17748708265254762,0.04593738625230141
0 days 01:24:01.453000,HUL,27,0 days 00:01:24.405000,19.0,1.0,,,0 days 00:00:30.013000,0 days 00:00:32.797000,0 days 00:00:21.595000,0 days 01:23:07.075000,0 days 01:23:39.872000,0 days 01:24:01.467000,279.0,265.0,245.0,309.0,False,SOFT,19.0,True,Kick Sauber,0 days 01:22:37.048000,,1,16.0,,,False,True,51.4,26.8,82.11267605633803,84.405,82.01552112676056,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_HUL_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.7092676056337979,20,1.8699999999999999,1.6928571428571428,0.8166666666666665,1.1111111111111112,1.2675,1.6666666666666667,1.3672860651391825,0.14862405727039957,1.228573258609915,0.17620664739937356,0.06620403789857499
0 days 01:25:26.034000,HUL,27,0 days 00:01:24.581000,20.0,1.0,,,0 days 00:00:29.959000,0 days 00:00:32.914000,0 days 00:00:21.708000,0 days 01:24:31.426000,0 days 01:25:04.340000,0 days 01:25:26.048000,277.0,268.0,243.0,308.0,False,SOFT,20.0,True,Kick Sauber,0 days 01:24:01.453000,,1,16.0,,,False,True,50.7,26.8,80.56338028169014,84.581,82.23660563380282,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_HUL_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.9303521126760614,20,1.8350000000000002,1.667857142857143,0.8166666666666665,1.1111111111111112,1.25875,1.6666666666666667,1.5758163581118327,0.14807780095153522,1.4334901030377574,0.17529835153544954,0.08698523038567346
0 days 01:26:50.671000,HUL,27,0 days 00:01:24.637000,21.0,1.0,,,0 days 00:00:30.232000,0 days 00:00:32.767000,0 days 00:00:21.638000,0 days 01:25:56.280000,0 days 01:26:29.047000,0 days 01:26:50.685000,271.0,267.0,245.0,306.0,False,SOFT,21.0,True,Kick Sauber,0 days 01:25:26.034000,,1,15.0,,,False,True,50.4,26.7,79.01408450704226,84.637,82.33769014084507,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_HUL_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,2.0314366197183062,20,1.8199999999999998,1.657142857142857,0.8166666666666665,1.1111111111111112,1.255,1.6666666666666667,1.7678614824795595,0.14770170825659637,1.6628015884975063,0.17467534084856018,0.102330699181879
0 days 01:28:15.123000,HUL,27,0 days 00:01:24.452000,22.0,1.0,,,0 days 00:00:30.056000,0 days 00:00:32.812000,0 days 00:00:21.584000,0 days 01:27:20.741000,0 days 01:27:53.553000,0 days 01:28:15.137000,264.0,267.0,245.0,307.0,False,SOFT,22.0,True,Kick Sauber,0 days 01:26:50.671000,,1,15.0,,,False,True,50.4,26.7,77.46478873239437,84.452,82.19777464788733,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_HUL_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.8915211267605656,20,1.8199999999999998,1.657142857142857,0.8166666666666665,1.1111111111111112,1.255,1.6666666666666667,1.876250364915768,0.14745240344081817,1.8701921816614386,0.1742634035221592,0.10321629587947612
0 days 01:29:39.348000,HUL,27,0 days 00:01:24.225000,23.0,1.0,,,0 days 00:00:30.029000,0 days 00:00:32.645000,0 days 00:00:21.551000,0 days 01:28:45.166000,0 days 01:29:17.811000,0 days 01:29:39.362000,269.0,267.0,244.0,306.0,False,SOFT,23.0,True,Kick Sauber,0 days 01:28:15.123000,,1,15.0,,,False,True,50.4,26.6,75.91549295774648,84.225,82.01585915492957,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_HUL_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.7096056338028092,20,1.8199999999999998,1.657142857142857,0.8166666666666665,1.1111111111111112,1.255,1.6666666666666667,1.9029812183784587,0.14729386156301474,1.9794666607952442,0.17400186880971086,0.09202540588156558
0 days 01:31:03.714000,HUL,27,0 days 00:01:24.366000,24.0,1.0,,,0 days 00:00:30.129000,0 days 00:00:32.716000,0 days 00:00:21.521000,0 days 01:30:09.491000,0 days 01:30:42.207000,0 days 01:31:03.728000,276.0,268.0,245.0,308.0,False,SOFT,24.0,True,Kick Sauber,0 days 01:29:39.348000,,1,15.0,,,False,True,50.7,26.6,74.36619718309859,84.366,82.20194366197182,5.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_HUL_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,1.895690140845062,20,1.8350000000000002,1.667857142857143,0.8166666666666665,1.1111111111111112,1.25875,1.6666666666666667,1.9668945971752865,0.14719760891630496,1.9950066242600242,0.17384325091748845,0.08790888077092254
0 days 01:00:09.932000,ALB,23,0 days 00:01:27.272000,2.0,1.0,,,0 days 00:00:30.266000,0 days 00:00:33.966000,0 days 00:00:23.040000,0 days 00:59:12.943000,0 days 00:59:46.909000,0 days 01:00:09.949000,260.0,291.0,243.0,334.0,True,HARD,2.0,True,Williams,0 days 00:58:42.660000,,1,17.0,,,False,True,52.0,26.1,108.45070422535211,87.272,84.11608450704226,2.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_ALB_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,3.541830985915496,36,1.9,1.7142857142857144,0.8166666666666665,1.1111111111111112,1.275,1.6666666666666667,0.2815122730614629,0.15237425254082615,0.0,0.1825547152146416,0.0389049767784674
0 days 01:02:58.100000,ALB,23,0 days 00:01:23.640000,4.0,1.0,,,0 days 00:00:29.096000,0 days 00:00:32.858000,0 days 00:00:21.686000,0 days 01:02:03.573000,0 days 01:02:36.431000,0 days 01:02:58.117000,289.0,288.0,243.0,349.0,True,HARD,4.0,True,Williams,0 days 01:01:34.460000,,1,16.0,,,False,True,52.7,26.4,105.35211267605634,83.64,80.57425352112676,2.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_ALB_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,0.0,36,1.935,1.7392857142857143,0.8166666666666665,1.1111111111111112,1.28375,1.6666666666666667,0.22449200911153322,0.1694793998295222,0.35932222661839774,0.21441665430881554,0.01096836226594405
0 days 01:04:22.238000,ALB,23,0 days 00:01:24.138000,5.0,1.0,,,0 days 00:00:29.475000,0 days 00:00:33.060000,0 days 00:00:21.603000,0 days 01:03:27.592000,0 days 01:04:00.652000,0 days 01:04:22.255000,300.0,279.0,242.0,354.0,False,HARD,5.0,True,Williams,0 days 01:02:58.100000,,1,15.0,,,False,True,52.2,26.4,103.80281690140845,84.138,81.11733802816902,2.0,Mexico City Grand Prix,Mexico,Mexico City,2025_Mexico City Grand Prix_ALB_1.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,0.5430845070422521,36,1.9100000000000001,1.7214285714285715,0.8166666666666665,1.1111111111111112,1.2775,1.6666666666666667,0.35083911402575124,0.1694408177064142,0.23546037137747727,0.21433854157031895,0.036937055860630036
